@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute lDisHandTip numeric
@attribute lDisHandThumb numeric
@attribute lDisTipThumb numeric
@attribute outputs-1 {0,1,2}

@data
11431,'2016/04/30 12:53:25:617',7,0.311626,0.325236,0.019124,1
11432,'2016/04/30 12:53:25:633',7,0.311626,0.325236,0.019124,1
11433,'2016/04/30 12:53:25:648',7,0.308858,0.325918,0.025494,1
11434,'2016/04/30 12:53:25:667',7,0.308858,0.325918,0.025494,1
11435,'2016/04/30 12:53:25:681',7,0.311693,0.325273,0.019331,1
11436,'2016/04/30 12:53:25:697',7,0.311693,0.325273,0.019331,1
11437,'2016/04/30 12:53:25:717',7,0.311195,0.324445,0.01984,1
11438,'2016/04/30 12:53:25:731',7,0.311195,0.324445,0.01984,1
11439,'2016/04/30 12:53:25:750',7,0.312535,0.326078,0.019285,1
11440,'2016/04/30 12:53:25:767',7,0.312535,0.326078,0.019285,1
11441,'2016/04/30 12:53:25:784',7,0.312044,0.32523,0.020229,1
11442,'2016/04/30 12:53:25:798',7,0.312044,0.32523,0.020229,1
11443,'2016/04/30 12:53:25:814',7,0.31243,0.325304,0.016758,1
11444,'2016/04/30 12:53:25:832',7,0.31243,0.325304,0.016758,1
11445,'2016/04/30 12:53:25:847',7,0.312036,0.32493,0.016896,1
11446,'2016/04/30 12:53:25:864',7,0.312036,0.324494,0.014027,1
11447,'2016/04/30 12:53:25:880',7,0.312581,0.324617,0.012123,1
11448,'2016/04/30 12:53:25:900',7,0.312581,0.324617,0.012123,1
11449,'2016/04/30 12:53:25:914',7,0.312791,0.324866,0.012264,1
11450,'2016/04/30 12:53:25:934',7,0.312791,0.324866,0.012264,1
11451,'2016/04/30 12:53:25:950',7,0.311749,0.324578,0.015751,1
11452,'2016/04/30 12:53:25:966',7,0.311749,0.324578,0.015751,1
11453,'2016/04/30 12:53:25:981',7,0.311749,0.324578,0.015751,1
11454,'2016/04/30 12:53:25:998',7,0.312033,0.325306,0.019069,1
11455,'2016/04/30 12:53:26:015',7,0.311031,0.324905,0.022772,1
11456,'2016/04/30 12:53:26:032',7,0.311031,0.324117,0.017627,1
11457,'2016/04/30 12:53:26:051',7,0.311031,0.324117,0.017627,1
11458,'2016/04/30 12:53:26:066',7,0.311031,0.324117,0.017627,1
11459,'2016/04/30 12:53:26:082',7,0.311683,0.324365,0.016303,1
11460,'2016/04/30 12:53:26:098',7,0.311683,0.325605,0.023951,1
11461,'2016/04/30 12:53:26:115',7,0.311683,0.325605,0.023951,1
11462,'2016/04/30 12:53:26:132',7,0.311683,0.325605,0.023951,1
11463,'2016/04/30 12:53:26:147',7,0.311525,0.325417,0.023951,1
11464,'2016/04/30 12:53:26:167',7,0.311525,0.325417,0.023951,1
11465,'2016/04/30 12:53:26:182',7,0.311659,0.325417,0.022843,1
11466,'2016/04/30 12:53:26:197',7,0.311926,0.324773,0.015049,1
11467,'2016/04/30 12:53:26:214',7,0.311707,0.324703,0.017043,1
11468,'2016/04/30 12:53:26:231',7,0.307915,0.317709,0.01568,1
11469,'2016/04/30 12:53:26:249',7,0.324032,0.371174,0.047212,1
11470,'2016/04/30 12:53:26:263',7,0.300834,0.356331,0.059185,1
11471,'2016/04/30 12:53:26:282',7,0.304589,0.357169,0.054758,1
11472,'2016/04/30 12:53:26:297',7,0.309662,0.370931,0.064182,1
11473,'2016/04/30 12:53:26:318',7,0.309662,0.377375,0.069466,1
11474,'2016/04/30 12:53:26:331',7,0.311244,0.376017,0.065447,1
11475,'2016/04/30 12:53:26:347',7,0.311244,0.376017,0.065447,1
11476,'2016/04/30 12:53:26:364',7,0.303271,0.321039,0.025154,1
11477,'2016/04/30 12:53:26:384',7,0.303271,0.321039,0.025154,1
11478,'2016/04/30 12:53:26:399',7,0.303271,0.319915,0.018868,1
11479,'2016/04/30 12:53:26:416',7,0.303271,0.319915,0.018868,1
11480,'2016/04/30 12:53:26:433',7,0.303592,0.311471,0.007897,1
11481,'2016/04/30 12:53:26:450',7,0.303592,0.311471,0.007897,1
11482,'2016/04/30 12:53:26:465',7,0.302043,0.30997,0.008037,1
11483,'2016/04/30 12:53:26:483',7,0.300222,0.318985,0.027015,1
11484,'2016/04/30 12:53:26:499',7,0.297173,0.318189,0.026423,1
11485,'2016/04/30 12:53:26:514',7,0.297173,0.318189,0.026423,1
11486,'2016/04/30 12:53:26:533',7,0.307236,0.315105,0.010783,1
11487,'2016/04/30 12:53:26:549',7,0.307236,0.315105,0.010783,1
11488,'2016/04/30 12:53:26:564',7,0.294674,0.318544,0.032578,1
11489,'2016/04/30 12:53:26:581',7,0.294674,0.318544,0.032578,1
11490,'2016/04/30 12:53:26:597',7,0.295082,0.317503,0.028231,1
11491,'2016/04/30 12:53:26:615',7,0.295082,0.317503,0.028231,1
11492,'2016/04/30 12:53:26:632',7,0.298052,0.318282,0.033619,1
11493,'2016/04/30 12:53:26:649',7,0.298052,0.318282,0.033619,1
11494,'2016/04/30 12:53:26:667',7,0.300445,0.31654,0.022612,1
11495,'2016/04/30 12:53:26:681',7,0.300445,0.31654,0.022612,1
11496,'2016/04/30 12:53:26:700',7,0.296795,0.311699,0.017573,1
11497,'2016/04/30 12:53:26:715',7,0.296795,0.311699,0.017573,1
11498,'2016/04/30 12:53:26:734',7,0.297437,0.310328,0.017543,1
11499,'2016/04/30 12:53:26:749',7,0.297437,0.310328,0.017543,1
11500,'2016/04/30 12:53:26:766',7,0.300956,0.310402,0.013923,1
11501,'2016/04/30 12:53:26:783',7,0.300956,0.310402,0.013923,1
11502,'2016/04/30 12:53:26:799',7,0.303356,0.318591,0.029214,1
11503,'2016/04/30 12:53:26:816',7,0.303356,0.318591,0.029214,1
11504,'2016/04/30 12:53:26:832',7,0.286841,0.302297,0.02193,1
11505,'2016/04/30 12:53:26:850',7,0.286841,0.302297,0.02193,1
11506,'2016/04/30 12:53:26:865',7,0.283313,0.298464,0.027794,1
11507,'2016/04/30 12:53:26:883',7,0.283313,0.298464,0.027794,1
11508,'2016/04/30 12:53:26:898',7,0.28277,0.296698,0.025014,1
11509,'2016/04/30 12:53:26:917',7,0.28277,0.296698,0.025014,1
11510,'2016/04/30 12:53:26:933',7,0.28584,0.296369,0.021336,1
11511,'2016/04/30 12:53:26:948',7,0.28584,0.296369,0.021336,1
11512,'2016/04/30 12:53:26:965',7,0.283657,0.300768,0.022631,1
11513,'2016/04/30 12:53:26:983',7,0.283657,0.300768,0.022631,1
11514,'2016/04/30 12:53:26:998',7,0.285372,0.295164,0.017641,1
11515,'2016/04/30 12:53:27:014',7,0.285372,0.295164,0.017641,1
11516,'2016/04/30 12:53:27:033',7,0.284867,0.302086,0.02792,1
11517,'2016/04/30 12:53:27:049',7,0.284867,0.302086,0.02792,1
11518,'2016/04/30 12:53:27:066',7,0.284371,0.29541,0.023662,1
11519,'2016/04/30 12:53:27:081',7,0.284371,0.29541,0.023662,1
11520,'2016/04/30 12:53:27:100',7,0.291099,0.303388,0.02119,1
11521,'2016/04/30 12:53:27:114',7,0.291099,0.303388,0.02119,1
11522,'2016/04/30 12:53:27:132',7,0.291099,0.303388,0.02119,1
11523,'2016/04/30 12:53:27:149',7,0.291099,0.303388,0.02119,1
11524,'2016/04/30 12:53:27:167',7,0.291099,0.303388,0.02119,1
11525,'2016/04/30 12:53:27:183',7,0.291099,0.303388,0.02119,1
11526,'2016/04/30 12:53:27:199',7,0.292358,0.302856,0.023814,1
11527,'2016/04/30 12:53:27:214',7,0.291699,0.302077,0.023321,1
11528,'2016/04/30 12:53:27:235',7,0.291915,0.302361,0.022619,1
11529,'2016/04/30 12:53:27:247',7,0.281031,0.292803,0.016607,1
11530,'2016/04/30 12:53:27:267',7,0.283327,0.293258,0.012389,1
11531,'2016/04/30 12:53:27:281',7,0.284295,0.299123,0.02046,1
11532,'2016/04/30 12:53:27:298',7,0.281091,0.301004,0.038118,1
11533,'2016/04/30 12:53:27:316',7,0.281091,0.301004,0.038118,1
11534,'2016/04/30 12:53:27:331',7,0.280461,0.297482,0.025279,1
11535,'2016/04/30 12:53:27:350',7,0.280461,0.297482,0.025279,1
11536,'2016/04/30 12:53:27:366',7,0.280947,0.296212,0.022554,1
11537,'2016/04/30 12:53:27:381',7,0.280947,0.296212,0.022554,1
11538,'2016/04/30 12:53:27:399',7,0.284274,0.295884,0.018189,1
11539,'2016/04/30 12:53:27:414',7,0.284274,0.295884,0.018189,1
11540,'2016/04/30 12:53:27:432',7,0.284797,0.297154,0.019973,1
11541,'2016/04/30 12:53:27:449',7,0.284797,0.297154,0.019973,1
11542,'2016/04/30 12:53:27:467',7,0.284769,0.296011,0.01783,1
11543,'2016/04/30 12:53:27:483',7,0.284769,0.296011,0.01783,1
11544,'2016/04/30 12:53:27:499',7,0.281896,0.298463,0.022184,1
11545,'2016/04/30 12:53:27:516',7,0.281896,0.298463,0.022184,1
11546,'2016/04/30 12:53:27:530',7,0.285218,0.346132,0.061125,1
11547,'2016/04/30 12:53:27:550',7,0.285218,0.346132,0.061125,1
11548,'2016/04/30 12:53:27:564',7,0.286688,0.299483,0.018581,1
11549,'2016/04/30 12:53:27:583',7,0.286688,0.299483,0.018581,1
11550,'2016/04/30 12:53:27:598',7,0.306424,0.349683,0.04366,1
11551,'2016/04/30 12:53:27:617',7,0.306424,0.349683,0.04366,1
11552,'2016/04/30 12:53:27:632',7,0.28925,0.30075,0.024185,1
11553,'2016/04/30 12:53:27:651',7,0.28925,0.30075,0.024185,1
11554,'2016/04/30 12:53:27:665',7,0.290509,0.299382,0.01485,1
11555,'2016/04/30 12:53:27:682',7,0.290509,0.299382,0.01485,1
11556,'2016/04/30 12:53:27:700',7,0.297346,0.350367,0.053222,1
11557,'2016/04/30 12:53:27:714',7,0.297346,0.350367,0.053222,1
11558,'2016/04/30 12:53:27:734',7,0.299894,0.348529,0.050171,1
11559,'2016/04/30 12:53:27:749',7,0.299894,0.348529,0.050171,1
11560,'2016/04/30 12:53:27:765',7,0.307539,0.349125,0.041928,1
11561,'2016/04/30 12:53:27:783',7,0.307539,0.349125,0.041928,1
11562,'2016/04/30 12:53:27:799',7,0.298512,0.345005,0.046933,1
11563,'2016/04/30 12:53:27:815',7,0.298512,0.345005,0.046933,1
11564,'2016/04/30 12:53:27:831',7,0.295962,0.353553,0.058635,1
11565,'2016/04/30 12:53:27:849',7,0.295962,0.353553,0.058635,1
11566,'2016/04/30 12:53:27:865',7,0.289413,0.352597,0.063308,1
11567,'2016/04/30 12:53:27:881',7,0.289413,0.352597,0.063308,1
11568,'2016/04/30 12:53:27:898',7,0.300905,0.348705,0.048059,1
11569,'2016/04/30 12:53:27:916',7,0.300905,0.348705,0.048059,1
11570,'2016/04/30 12:53:27:931',7,0.289439,0.353332,0.064298,1
11571,'2016/04/30 12:53:27:948',7,0.289439,0.353332,0.064298,1
11572,'2016/04/30 12:53:27:967',7,0.328395,0.352323,0.024846,1
11573,'2016/04/30 12:53:27:981',7,0.328395,0.352323,0.024846,1
11574,'2016/04/30 12:53:27:999',7,0.305869,0.355982,0.052029,1
11575,'2016/04/30 12:53:28:015',7,0.305869,0.355982,0.052029,1
11576,'2016/04/30 12:53:28:032',7,0.308522,0.357042,0.049293,1
11577,'2016/04/30 12:53:28:049',7,0.308522,0.357042,0.049293,1
11578,'2016/04/30 12:53:28:066',7,0.293642,0.351904,0.059003,1
11579,'2016/04/30 12:53:28:082',7,0.293642,0.351904,0.059003,1
11580,'2016/04/30 12:53:28:097',7,0.300597,0.353565,0.053068,1
11581,'2016/04/30 12:53:28:117',7,0.300597,0.353565,0.053068,1
11582,'2016/04/30 12:53:28:132',7,0.345894,0.368228,0.03601,1
11583,'2016/04/30 12:53:28:150',7,0.345894,0.368228,0.03601,1
11584,'2016/04/30 12:53:28:165',7,0.315246,0.37085,0.055816,1
11585,'2016/04/30 12:53:28:181',7,0.315246,0.37085,0.055816,1
11586,'2016/04/30 12:53:28:199',7,0.352851,0.373704,0.025758,1
11587,'2016/04/30 12:53:28:215',7,0.352851,0.373704,0.025758,1
11588,'2016/04/30 12:53:28:234',7,0.322334,0.371909,0.054058,1
11589,'2016/04/30 12:53:28:248',7,0.322334,0.371909,0.054058,1
11590,'2016/04/30 12:53:28:267',7,0.341057,0.365959,0.032992,1
11591,'2016/04/30 12:53:28:283',7,0.341057,0.365959,0.032992,1
11592,'2016/04/30 12:53:28:297',7,0.312916,0.35985,0.048788,1
11593,'2016/04/30 12:53:28:317',7,0.312916,0.35985,0.048788,1
11594,'2016/04/30 12:53:28:333',7,0.33904,0.359985,0.027955,1
11595,'2016/04/30 12:53:28:350',7,0.33904,0.359985,0.027955,1
11596,'2016/04/30 12:53:28:368',7,0.336606,0.364613,0.03812,1
11597,'2016/04/30 12:53:28:381',7,0.336606,0.364613,0.03812,1
11598,'2016/04/30 12:53:28:400',7,0.337971,0.360608,0.026154,1
11599,'2016/04/30 12:53:28:414',7,0.337971,0.360608,0.026154,1
11600,'2016/04/30 12:53:28:430',7,0.334028,0.358183,0.034021,1
11601,'2016/04/30 12:53:28:450',7,0.334028,0.358183,0.034021,1
11602,'2016/04/30 12:53:28:465',7,0.337281,0.361298,0.031731,1
11603,'2016/04/30 12:53:28:482',7,0.337281,0.361298,0.031731,1
11604,'2016/04/30 12:53:28:500',7,0.336286,0.356145,0.027793,1
11605,'2016/04/30 12:53:28:514',7,0.336286,0.356145,0.027793,1
11606,'2016/04/30 12:53:28:535',7,0.333786,0.356371,0.030152,1
11607,'2016/04/30 12:53:28:547',7,0.333786,0.356371,0.030152,1
11608,'2016/04/30 12:53:28:567',7,0.336877,0.359792,0.037128,1
11609,'2016/04/30 12:53:28:581',7,0.336877,0.359792,0.037128,1
11610,'2016/04/30 12:53:28:599',7,0.338822,0.365631,0.03698,1
11611,'2016/04/30 12:53:28:615',7,0.338822,0.365631,0.03698,1
11612,'2016/04/30 12:53:28:632',7,0.348198,0.366749,0.027442,1
11613,'2016/04/30 12:53:28:647',7,0.348198,0.366749,0.027442,1
11614,'2016/04/30 12:53:28:664',7,0.341711,0.3658,0.033191,1
11615,'2016/04/30 12:53:28:681',7,0.341711,0.3658,0.033191,1
11616,'2016/04/30 12:53:28:700',7,0.338592,0.364782,0.037487,1
11617,'2016/04/30 12:53:28:715',7,0.338592,0.364782,0.037487,1
11618,'2016/04/30 12:53:28:733',7,0.338651,0.354422,0.016703,1
11619,'2016/04/30 12:53:28:747',7,0.338651,0.354422,0.016703,1
11620,'2016/04/30 12:53:28:767',7,0.341429,0.364885,0.028466,1
11621,'2016/04/30 12:53:28:780',7,0.341429,0.364885,0.028466,1
11622,'2016/04/30 12:53:28:800',7,0.341202,0.365158,0.038564,1
11623,'2016/04/30 12:53:28:814',7,0.341202,0.365158,0.038564,1
11624,'2016/04/30 12:53:28:833',7,0.344774,0.36188,0.024584,1
11625,'2016/04/30 12:53:28:848',7,0.344774,0.36188,0.024584,1
11626,'2016/04/30 12:53:28:865',7,0.300479,0.35896,0.059136,1
11627,'2016/04/30 12:53:28:883',7,0.300479,0.35896,0.059136,1
11628,'2016/04/30 12:53:28:898',7,0.289795,0.35456,0.065306,1
11629,'2016/04/30 12:53:28:917',7,0.289795,0.35456,0.065306,1
11630,'2016/04/30 12:53:28:933',7,0.288746,0.357049,0.068565,1
11631,'2016/04/30 12:53:28:947',7,0.288746,0.357049,0.068565,1
11632,'2016/04/30 12:53:28:967',7,0.308572,0.363251,0.056165,1
11633,'2016/04/30 12:53:28:981',7,0.308572,0.363251,0.056165,1
11634,'2016/04/30 12:53:28:999',7,0.292135,0.341512,0.050018,1
11635,'2016/04/30 12:53:29:014',7,0.292135,0.341512,0.050018,1
11636,'2016/04/30 12:53:29:033',7,0.304969,0.348549,0.043622,1
11637,'2016/04/30 12:53:29:049',7,0.304969,0.348549,0.043622,1
11638,'2016/04/30 12:53:29:065',7,0.307081,0.353096,0.046763,1
11639,'2016/04/30 12:53:29:082',7,0.307081,0.353096,0.046763,1
11640,'2016/04/30 12:53:29:100',7,0.28429,0.33039,0.049161,1
11641,'2016/04/30 12:53:29:115',7,0.28429,0.33039,0.049161,1
11642,'2016/04/30 12:53:29:132',7,0.296223,0.347136,0.051494,1
11643,'2016/04/30 12:53:29:150',7,0.296223,0.347136,0.051494,1
11644,'2016/04/30 12:53:29:164',7,0.285923,0.349967,0.064548,1
11645,'2016/04/30 12:53:29:181',7,0.285923,0.349967,0.064548,1
11646,'2016/04/30 12:53:29:199',7,0.281285,0.351707,0.071527,1
11647,'2016/04/30 12:53:29:214',7,0.281285,0.351707,0.071527,1
11648,'2016/04/30 12:53:29:231',7,0.289483,0.357117,0.069225,1
11649,'2016/04/30 12:53:29:247',7,0.289483,0.357117,0.069225,1
11650,'2016/04/30 12:53:29:266',7,0.307428,0.362128,0.055308,1
11651,'2016/04/30 12:53:29:283',7,0.307428,0.362128,0.055308,1
11652,'2016/04/30 12:53:29:299',7,0.285437,0.355749,0.070856,1
11653,'2016/04/30 12:53:29:316',7,0.285437,0.355749,0.070856,1
11654,'2016/04/30 12:53:29:332',7,0.293658,0.363236,0.07187,1
11655,'2016/04/30 12:53:29:349',7,0.293658,0.363236,0.07187,1
11656,'2016/04/30 12:53:29:366',7,0.347488,0.361324,0.023099,1
11657,'2016/04/30 12:53:29:383',7,0.347488,0.361324,0.023099,1
11658,'2016/04/30 12:53:29:398',7,0.318581,0.366645,0.049404,1
11659,'2016/04/30 12:53:29:417',7,0.318581,0.366645,0.049404,1
11660,'2016/04/30 12:53:29:434',7,0.341763,0.370279,0.032612,1
11661,'2016/04/30 12:53:29:447',7,0.341763,0.370279,0.032612,1
11662,'2016/04/30 12:53:29:466',7,0.336828,0.361061,0.030642,1
11663,'2016/04/30 12:53:29:484',7,0.336828,0.361061,0.030642,1
11664,'2016/04/30 12:53:29:499',7,0.300026,0.359931,0.060315,1
11665,'2016/04/30 12:53:29:517',7,0.300026,0.360049,0.06081,1
11666,'2016/04/30 12:53:29:533',7,0.335579,0.35953,0.02677,1
11667,'2016/04/30 12:53:29:547',7,0.335579,0.35953,0.02677,1
11668,'2016/04/30 12:53:29:563',7,0.346079,0.366065,0.028567,1
11669,'2016/04/30 12:53:29:584',7,0.345809,0.365794,0.028567,1
11670,'2016/04/30 12:53:29:599',7,0.342742,0.36812,0.034077,1
11671,'2016/04/30 12:53:29:616',7,0.342742,0.36812,0.034077,1
11672,'2016/04/30 12:53:29:634',7,0.342729,0.364311,0.033429,1
11673,'2016/04/30 12:53:29:649',7,0.342729,0.364311,0.033429,1
11674,'2016/04/30 12:53:29:666',7,0.339762,0.362104,0.025211,1
11675,'2016/04/30 12:53:29:682',7,0.339762,0.362104,0.025211,1
11676,'2016/04/30 12:53:29:700',7,0.342834,0.374292,0.038307,1
11677,'2016/04/30 12:53:29:715',7,0.342834,0.374292,0.038307,1
11678,'2016/04/30 12:53:29:731',7,0.352134,0.378137,0.030494,1
11679,'2016/04/30 12:53:29:748',7,0.352134,0.378137,0.030494,1
11680,'2016/04/30 12:53:29:766',7,0.349429,0.376862,0.035828,1
11681,'2016/04/30 12:53:29:782',7,0.349429,0.376862,0.035828,1
11682,'2016/04/30 12:53:29:799',7,0.462223,0.491243,0.039501,1
11683,'2016/04/30 12:53:29:817',7,0.462223,0.491243,0.039501,1
11684,'2016/04/30 12:53:29:833',7,0.387821,0.420616,0.041033,1
11685,'2016/04/30 12:53:29:848',7,0.387821,0.420616,0.041033,1
11686,'2016/04/30 12:53:29:865',7,0.380935,0.419513,0.04625,1
11687,'2016/04/30 12:53:29:881',7,0.380935,0.419513,0.04625,1
11688,'2016/04/30 12:53:29:898',7,0.388252,0.418048,0.033552,1
11689,'2016/04/30 12:53:29:916',7,0.388252,0.418048,0.033552,1
11690,'2016/04/30 12:53:29:932',7,0.387849,0.418758,0.037698,1
11691,'2016/04/30 12:53:29:947',7,0.387849,0.418758,0.037698,1
11692,'2016/04/30 12:53:29:965',7,0.382342,0.417482,0.04152,1
11693,'2016/04/30 12:53:29:981',7,0.382342,0.417482,0.04152,1
11694,'2016/04/30 12:53:29:998',7,0.383718,0.425686,0.04213,1
11695,'2016/04/30 12:53:30:016',7,0.383718,0.425686,0.04213,1
11696,'2016/04/30 12:53:30:033',7,0.379537,0.417902,0.044068,1
11697,'2016/04/30 12:53:30:047',7,0.379537,0.417902,0.044068,1
11698,'2016/04/30 12:53:30:067',7,0.380349,0.429501,0.050537,1
11699,'2016/04/30 12:53:30:081',7,0.380349,0.429501,0.050537,1
11700,'2016/04/30 12:53:30:098',7,0.380981,0.419368,0.046052,1
11701,'2016/04/30 12:53:30:115',7,0.380981,0.419368,0.046052,1
11702,'2016/04/30 12:53:30:134',7,0.383602,0.419598,0.042321,1
11703,'2016/04/30 12:53:30:148',7,0.383602,0.419598,0.042321,1
11704,'2016/04/30 12:53:30:165',7,0.383929,0.425611,0.041943,1
11705,'2016/04/30 12:53:30:183',7,0.383883,0.425565,0.041943,1
11706,'2016/04/30 12:53:30:198',7,0.384565,0.419095,0.041805,1
11707,'2016/04/30 12:53:30:216',7,0.384571,0.41911,0.041805,1
11708,'2016/04/30 12:53:30:233',7,0.383125,0.425635,0.043747,1
11709,'2016/04/30 12:53:30:249',7,0.383125,0.425635,0.043747,1
11710,'2016/04/30 12:53:30:265',7,0.385584,0.426732,0.041514,1
11711,'2016/04/30 12:53:30:282',7,0.385584,0.426732,0.041514,1
11712,'2016/04/30 12:53:30:300',7,0.38508,0.427826,0.042861,1
11713,'2016/04/30 12:53:30:314',7,0.38508,0.427826,0.042861,1
11714,'2016/04/30 12:53:30:334',7,0.369786,0.42799,0.058329,1
11715,'2016/04/30 12:53:30:349',7,0.369786,0.42799,0.058329,1
11716,'2016/04/30 12:53:30:366',7,0.37876,0.428685,0.050937,1
11717,'2016/04/30 12:53:30:381',7,0.37876,0.428685,0.050937,1
11718,'2016/04/30 12:53:30:397',7,0.373787,0.431995,0.060769,1
11719,'2016/04/30 12:53:30:415',7,0.373777,0.431987,0.060769,1
11720,'2016/04/30 12:53:30:433',7,0.374748,0.427198,0.052863,1
11721,'2016/04/30 12:53:30:447',7,0.374748,0.427198,0.052863,1
11722,'2016/04/30 12:53:30:464',7,0.378957,0.429257,0.051081,1
11723,'2016/04/30 12:53:30:482',7,0.378957,0.429257,0.051081,1
11724,'2016/04/30 12:53:30:498',7,0.374822,0.429456,0.055824,1
11725,'2016/04/30 12:53:30:514',7,0.374822,0.429456,0.055824,1
11726,'2016/04/30 12:53:30:532',7,0.375645,0.428244,0.0531,1
11727,'2016/04/30 12:53:30:548',7,0.375778,0.42838,0.0531,1
11728,'2016/04/30 12:53:30:566',7,0.37599,0.429518,0.05408,1
11729,'2016/04/30 12:53:30:582',7,0.376298,0.429822,0.05408,1
11730,'2016/04/30 12:53:30:600',7,0.385552,0.429583,0.045209,1
11731,'2016/04/30 12:53:30:614',7,0.385552,0.429583,0.045209,1
11732,'2016/04/30 12:53:30:632',7,0.382113,0.429803,0.04798,1
11733,'2016/04/30 12:53:30:649',7,0.382118,0.429808,0.04798,1
11734,'2016/04/30 12:53:30:665',7,0.377516,0.428833,0.051323,1
11735,'2016/04/30 12:53:30:682',7,0.378044,0.429361,0.051323,1
11736,'2016/04/30 12:53:30:700',7,0.378272,0.430465,0.052292,1
11737,'2016/04/30 12:53:30:714',7,0.378272,0.430465,0.052292,1
11738,'2016/04/30 12:53:30:731',7,0.381878,0.429623,0.048208,1
11739,'2016/04/30 12:53:30:748',7,0.381878,0.429623,0.048208,1
11740,'2016/04/30 12:53:30:765',7,0.377944,0.429154,0.051548,1
11741,'2016/04/30 12:53:30:783',7,0.377944,0.429154,0.051548,1
11742,'2016/04/30 12:53:30:799',7,0.37968,0.429532,0.050011,1
11743,'2016/04/30 12:53:30:815',7,0.37968,0.429532,0.050011,1
11744,'2016/04/30 12:53:30:833',7,0.379728,0.430672,0.051536,1
11745,'2016/04/30 12:53:30:849',7,0.379728,0.430672,0.051536,1
11746,'2016/04/30 12:53:30:865',7,0.379728,0.430672,0.051536,1
11747,'2016/04/30 12:53:30:881',7,0.384402,0.431041,0.04668,1
11748,'2016/04/30 12:53:30:900',7,0.381425,0.430722,0.049323,1
11749,'2016/04/30 12:53:30:915',7,0.381425,0.430722,0.049323,1
11750,'2016/04/30 12:53:30:932',7,0.382101,0.430748,0.049214,1
11751,'2016/04/30 12:53:30:950',7,0.382668,0.431313,0.049214,1
11752,'2016/04/30 12:53:30:964',7,0.381115,0.436408,0.055633,1
11753,'2016/04/30 12:53:30:981',7,0.384472,0.439834,0.055633,1
11754,'2016/04/30 12:53:31:000',7,0.384035,0.443505,0.060121,1
11755,'2016/04/30 12:53:31:014',7,0.384035,0.443505,0.060121,1
11756,'2016/04/30 12:53:31:032',7,0.383835,0.438085,0.054792,1
11757,'2016/04/30 12:53:31:048',7,0.383835,0.438085,0.054792,1
11758,'2016/04/30 12:53:31:066',7,0.384689,0.44648,0.06198,1
11759,'2016/04/30 12:53:31:080',7,0.384689,0.44648,0.06198,1
11760,'2016/04/30 12:53:31:099',7,0.385974,0.445253,0.060686,1
11761,'2016/04/30 12:53:31:117',7,0.385689,0.445261,0.061371,1
11762,'2016/04/30 12:53:31:132',7,0.385689,0.452139,0.067544,1
11763,'2016/04/30 12:53:31:147',7,0.386138,0.452484,0.067544,1
11764,'2016/04/30 12:53:31:164',7,0.387102,0.452297,0.065511,1
11765,'2016/04/30 12:53:31:183',7,0.387989,0.453205,0.06551,1
11766,'2016/04/30 12:53:31:199',7,0.387901,0.453213,0.065582,1
11767,'2016/04/30 12:53:31:216',7,0.390615,0.454635,0.06477,1
11768,'2016/04/30 12:53:31:232',7,0.390615,0.454719,0.06471,1
11769,'2016/04/30 12:53:31:248',7,0.390361,0.454512,0.06471,1
11770,'2016/04/30 12:53:31:265',7,0.390531,0.45491,0.064483,1
11771,'2016/04/30 12:53:31:281',7,0.390366,0.45476,0.064483,1
11772,'2016/04/30 12:53:31:298',7,0.390097,0.453752,0.064212,1
11773,'2016/04/30 12:53:31:315',7,0.389184,0.452832,0.064212,1
11774,'2016/04/30 12:53:31:334',7,0.391162,0.46021,0.069343,1
11775,'2016/04/30 12:53:31:347',7,0.391162,0.46021,0.069343,1
11776,'2016/04/30 12:53:31:363',7,0.392961,0.45748,0.065005,1
11777,'2016/04/30 12:53:31:382',7,0.391428,0.457375,0.066222,1
11778,'2016/04/30 12:53:31:399',7,0.391428,0.458145,0.067034,1
11779,'2016/04/30 12:53:31:415',7,0.391477,0.4582,0.067034,1
11780,'2016/04/30 12:53:31:432',7,0.393142,0.459429,0.066341,1
11781,'2016/04/30 12:53:31:449',7,0.38946,0.458969,0.069612,1
11782,'2016/04/30 12:53:31:464',7,0.38946,0.45684,0.067465,1
11783,'2016/04/30 12:53:31:483',7,0.387603,0.454974,0.067465,1
11784,'2016/04/30 12:53:31:497',7,0.387334,0.452075,0.064783,1
